Data,Custo Combustível,Custo Manutenção,Custo Motorista,Custo Total,KM Percorridos,Entregas,Peso (ton),Frete,Margem %,Custo/KM,Entregas/Dia,KM/Entrega,Mês,DiaSemana,DiaMes,MesNum,Trimestre,IsWeekend,IsMonthStart,IsMonthEnd,Eficiencia_Entrega,Peso_por_Entrega,Frete_por_KM,Frete_por_Entrega,Custo_por_Entrega,Custo_por_Ton,Custo_por_KM,Prop_Combustivel,Prop_Manutencao,Prop_Motorista,Peso_por_KM,roll_mean_CustoTotal_7d,roll_mean_KM_7d,roll_mean_Entregas_7d,roll_mean_CustoKM_7d,roll_mean_CustoTotal_30d,roll_mean_KM_30d,roll_mean_Entregas_30d,roll_mean_CustoKM_30d,lag_Entregas_1d,lag_CustoTotal_1d,lag_CustoKM_1d,lag_Entregas_7d,lag_CustoTotal_7d,lag_CustoKM_7d
2024-01-19,972.7780074568464,529.0402242638634,617.6732135299197,2119.4914452506296,8091.661196118335,147,59.192357593389815,2239.658004035293,5.3653976887611305,0.2619352681582089,147,55.045314259308405,2024-01,4,19,1,1,0,0,0,0.01816685059311648,0.40266909927476063,0.27678593427882064,15.235768734933965,14.418309151364827,35.80684283282069,0.2619352681582089,0.4589676498278178,0.24960715243712836,0.2914251977350538,0.007315229364989365,1914.1458918786393,11420.480117214669,114.0,0.17372981046333053,2019.0995322857113,11126.681133235536,109.52631578947368,0.1855152866320864,92.0,1901.8171542089708,0.1530532842297574,114.0,2088.433715789534,0.2261504652881754
2024-01-20,916.4916560792168,344.0762565645051,631.2424766071188,1891.810389250841,12644.761604116977,93,63.29064035101243,3948.3292572560313,52.08579968921864,0.1496121831695815,93,135.9651785388922,2024-01,5,20,1,1,1,0,0,0.007354824306827609,0.6805445199033594,0.3122501934690888,42.45515330382829,20.342047196245602,29.890839763332853,0.1496121831695815,0.48445217411145974,0.18187671371270972,0.33367111217583045,0.005005285376863553,1865.7702054854853,11585.649716491898,108.85714285714286,0.16736809245279233,2012.7350751339677,11202.585156779609,108.7,0.18372013145896118,147.0,2119.4914452506296,0.2619352681582089,129.0,2230.44019400292,0.194144209243349
2024-01-21,1044.741157888952,250.8242050607539,771.2476083481245,2066.8129712978302,9246.25176808826,90,81.79990318906047,2040.0527118516488,-1.3117435295038296,0.2235298176100996,90,102.7361307565362,2024-01,6,21,1,1,1,0,0,0.00973367395322486,0.908887813211783,0.2206356438284015,22.66725235390721,22.96458856997589,25.266692144132463,0.2235298176100996,0.5054841305901615,0.12135795959479191,0.3731579098150467,0.008846817633863035,1894.474523298459,11344.760233857101,101.57142857142857,0.17491901538390373,2015.3102130465327,11109.426423984782,107.80952380952381,0.1856158307994916,93.0,1891.810389250841,0.1496121831695815,141.0,1865.8827466070145,0.1706733570923201
2024-01-22,855.7975442608167,408.89730402192174,604.4766401069901,1869.1714883897284,14727.492222286186,135,51.78960469796049,3474.3604500144866,46.20099108076323,0.126917160109664,135,109.09253497989768,2024-01,0,22,1,1,0,0,0,0.009166530048864191,0.383626701466374,0.23590984789365266,25.736003333440642,13.845714728812803,36.091634591359174,0.126917160109664,0.4578485974008074,0.21875858184322214,0.32339282075597053,0.00351652568653817,1914.605031581251,11390.984650258457,107.14285714285714,0.17590928992934995,2008.6675437439508,11273.883960271209,109.04545454545455,0.18294770940449945,90.0,2066.8129712978302,0.2235298176100996,96.0,1728.2579304101848,0.1199852382915401
2024-01-23,916.8578594140872,507.9974212394444,654.1968467479433,2079.0521274014745,9040.639094271792,146,78.80001035177148,3537.199609577017,41.22321732218865,0.2299673845755855,146,61.92218557720405,2024-01,1,23,1,1,0,0,0,0.016149300782563762,0.5397260982998047,0.3912554823494956,24.22739458614395,14.24008306439366,26.383906780219554,0.2299673845755855,0.44099801410945466,0.24434087752978584,0.31466110836075967,0.008716199101643122,1952.4612629429841,11177.25347889494,116.28571428571429,0.18416680478105288,2011.727743033408,11176.786357401668,110.65217391304348,0.18499204310759013,135.0,1869.1714883897284,0.126917160109664,82.0,1814.0585078693423,0.1721647806136652
2024-01-24,946.5447373174768,286.32841099873724,735.095903822343,1967.969052138557,10902.368866089166,108,60.26550915428717,2487.313432127733,20.87973205471381,0.1805083900857314,108,100.94785987119596,2024-01,2,24,1,1,0,0,0,0.009906104015240601,0.5580139736508072,0.22814431089965198,23.03067992710864,18.2219356679496,32.654980929478455,0.1805083900857314,0.4809754179258477,0.14549436673691046,0.3735302153372419,0.005527744464942624,1985.1606611340046,11011.289252343919,115.85714285714286,0.18936049827694687,2009.9044642461224,11165.352295263649,110.54166666666667,0.18480522423167933,146.0,2079.0521274014745,0.2299673845755855,111.0,1739.0732648014136,0.1441525356144732
2024-01-25,982.4279936868144,449.15619032760014,618.962834696381,2050.547018710796,8597.447676550508,88,70.09276918310043,3343.1168872260746,38.663615784842605,0.2385064842329487,88,97.69826905171033,2024-01,3,25,1,1,0,0,0,0.01023559587806734,0.7965087407170504,0.38884992534986956,37.98996462756903,23.301670667168136,29.25475826692247,0.2385064842329487,0.4791053239561797,0.2190421317966121,0.30185254424720803,0.008152741583328047,2006.407784634265,10464.374632503032,115.28571428571429,0.2015680982774028,2011.5301664247097,11062.636110515123,109.64,0.18695327463173012,108.0,1967.969052138557,0.1805083900857314,92.0,1901.8171542089708,0.1530532842297574
2024-01-26,1114.0703845572054,234.1389859975072,686.626010068362,2034.8353806230748,14978.119762921631,146,71.62702666131531,2185.85828875878,6.909089619961693,0.1358538596854001,146,102.5898613898742,2024-01,4,26,1,1,0,0,0,0.00974755191645772,0.49059607302270763,0.14593676131298383,14.971632114786164,13.937228634404622,28.408765175255542,0.1358538596854001,0.5474990238355658,0.11506532087416964,0.3374356552902645,0.004782110691799125,1994.3140611160431,11448.154427760644,115.14285714285714,0.18355646849557297,2012.4265208169543,11213.23163560768,111.03846153846153,0.18498791251840974,88.0,2050.547018710796,0.2385064842329487,147.0,2119.4914452506296,0.2619352681582089
2024-01-27,879.8695128633439,220.6726884674431,758.7091126240235,1859.2513139548105,11515.365072318698,104,58.64243185944672,2514.09453286416,26.04688130654041,0.1614583039511432,104,110.72466415691056,2024-01,5,27,1,1,1,0,0,0.00903141145303341,0.5638695371100646,0.2183252130588275,24.173985892924616,17.877416480334716,31.704880834598328,0.1614583039511432,0.4732386129079962,0.11868900498343636,0.40807238210856744,0.005092537795472485,1989.6627646451816,11286.812066075177,116.71428571428571,0.18524877146436752,2006.7533650072453,11224.421762893275,110.77777777777777,0.1841164455344369,146.0,2034.8353806230748,0.1358538596854001,93.0,1891.810389250841,0.1496121831695815
2024-01-28,1005.6937753654448,412.5418526272592,784.8561870972926,2203.0918150899965,12167.695121240307,121,65.63076026029026,3575.8039765845297,38.38890975242147,0.1810607344396894,121,100.55946381190336,2024-01,6,28,1,1,1,0,0,0.009944364877188501,0.5424029773577708,0.2938768551442824,29.552098980037435,18.2073703726446,33.567976454220236,0.1810607344396894,0.45649199387741457,0.18725586006065154,0.35625214606193395,0.0053938531173190855,2009.1311709012055,11704.16111652547,121.14285714285714,0.17918175958288032,2013.7654525102007,11258.110097119954,111.14285714285714,0.18400731299533876,104.0,1859.2513139548105,0.1614583039511432,90.0,2066.8129712978302,0.2235298176100996
2024-01-29,1036.9658275448169,416.2540486440426,544.1220442787114,1997.3419204675708,8469.535341718993,88,60.65155873238485,3729.372384067081,46.44294763910483,0.23582662328937,88,96.24471979226128,2024-01,0,29,1,1,0,0,0,0.010390180387645605,0.6892222583225551,0.4403278613995559,42.37923163712592,22.697067278040578,32.93141944266458,0.23582662328937,0.5191729152222804,0.20840400152748959,0.27242308325023007,0.007161143591151825,2027.4412326266115,10810.167276444441,114.42857142857143,0.1947402543228383,2013.1991238190756,11161.952346933715,110.34482758620689,0.18579418576409848,121.0,2203.0918150899965,0.1810607344396894,135.0,1869.1714883897284,0.126917160109664
2024-01-30,818.5801650879991,454.9719605992826,777.9762875484483,2051.52841323573,13249.723292794244,119,43.456639309330974,3216.9728253195826,36.22798436191559,0.1548355665926576,119,111.34221254448944,2024-01,1,30,1,1,0,0,0,0.008981319637423463,0.3651818429355544,0.24279547234538154,27.033385086719182,17.239734565006135,47.208630161956116,0.1548355665926576,0.39900990881082204,0.22177219562934916,0.37921789555982877,0.003279814857187585,2023.5092734600767,11411.465019090509,110.57142857142857,0.18400713746813438,2014.4767667996307,11231.54471179573,110.63333333333334,0.1847622317917171,88.0,1997.3419204675708,0.23582662328937,146.0,2079.0521274014745,0.2299673845755855
2024-01-31,1043.0179407605754,490.43653348906463,647.6348879238615,2181.0893621735013,9469.3391516691,104,61.858269440841326,3013.676863640965,27.626966630442773,0.230331739864767,104,91.05133799681828,2024-01,2,31,1,1,0,0,1,0.010982814992075617,0.594791052315782,0.3182563023006482,28.977662150393897,20.972013097822128,35.25946299321232,0.230331739864767,0.4782096317783083,0.22485852344918794,0.29693184477250384,0.006532480086526202,2053.955032036497,11206.746488459068,110.0,0.1911247588651394,2020.164901626932,11202.706210123435,110.1,0.18595537746984633,119.0,2051.52841323573,0.1548355665926576,108.0,1967.969052138557,0.1805083900857314
2024-02-01,868.2096494749167,590.3408317850138,577.4733164896875,2036.023797749618,14286.380026084997,84,44.86966962767761,2318.6080412379606,12.187667706761856,0.1425150243821117,84,170.07595269148806,2024-02,3,1,2,1,0,1,0,0.005879725994032594,0.5341627336628287,0.16229499964333136,27.602476681404294,24.238378544638312,45.376393778787886,0.1425150243821117,0.4264241166702146,0.2899479035743626,0.2836279797554227,0.003140730510160843,2051.8802861849003,12019.451109821139,109.42857142857143,0.17741169317216274,2010.9461029532683,11319.34618248838,110.16666666666667,0.1835597796277208,104.0,2181.0893621735013,0.230331739864767,88.0,2050.547018710796,0.2385064842329487
2024-02-02,826.0206371941118,406.52013932047817,637.7407268714784,1870.2815033860684,9435.97748337405,90,60.25103995401608,2126.2180661583,12.03717374270382,0.1982074996132045,90,104.84419425971168,2024-02,4,2,2,1,0,0,0,0.009537962564935927,0.6694559994890675,0.22533098133231472,23.624645179536667,20.780905593178538,31.04148085764955,0.1982074996132045,0.4416557805328423,0.2173577285475422,0.34098649091961547,0.00638524626199849,2028.3725894367565,11227.7164984572,101.42857142857143,0.1863193560189919,1997.6833297779747,11241.819791248668,110.33333333333333,0.1837386250842944,84.0,2036.023797749618,0.1425150243821117,146.0,2034.8353806230748,0.1358538596854001
2024-02-03,1179.5542149013334,329.1825891764984,794.0097725856431,2302.746576663475,9334.814044645664,138,69.6459199915891,2235.2980569471174,-3.0174284591145835,0.2466837117108189,138,67.64358003366424,2024-02,5,3,2,1,1,0,0,0.014783368939111875,0.5046805796491963,0.23945823090383436,16.19781200686317,16.686569396112137,33.063624932251166,0.2466837117108189,0.5122379626378288,0.14295215657359128,0.3448098807885798,0.007460879205358906,2091.7290555379946,10916.209208789622,106.28571428571429,0.19849441427037415,1999.2714351305742,11071.68061557388,112.13333333333334,0.1867553645364497,90.0,1870.2815033860684,0.1982074996132045,104.0,1859.2513139548105,0.1614583039511432
2024-02-04,1186.2528132298237,518.0744779074814,647.7854281978609,2352.112719335166,8255.847674936664,117,68.97074496717504,2454.7146001921974,4.179788593305231,0.2849026304683135,117,70.56280064048431,2024-02,6,4,2,1,1,0,0,0.014171773100319173,0.5894935467279918,0.2973304131620899,20.98046666830938,20.10352751568518,34.10304935019329,0.2849026304683135,0.504335019099392,0.22025920511748148,0.27540577578312664,0.008354168788331498,2113.0177561444475,10357.373859317673,105.71428571428571,0.2133289708458919,2010.7163171513334,10999.394806053042,113.23333333333333,0.18982884903467792,138.0,2302.746576663475,0.2466837117108189,121.0,2203.0918150899965,0.1810607344396894
2024-02-05,1123.3589392465844,308.3329005048297,598.6254830862524,2030.3173228376663,11304.468615769994,84,73.13106395041602,2683.349003793842,24.33644226050689,0.1796030748411585,84,134.57700733059517,2024-02,0,5,2,1,0,0,0,0.007430689832056154,0.8706079041716193,0.23737064474224892,31.944630997545737,24.170444319496028,27.762720971955947,0.1796030748411585,0.5532922989971467,0.15186438939204303,0.2948433116108104,0.00646921730123577,2117.7285279116036,10762.364327039246,105.14285714285714,0.20529703535329022,2010.0936856669375,11028.588012802922,111.6,0.18926637847766994,117.0,2352.112719335166,0.2849026304683135,88.0,1997.3419204675708,0.23582662328937
2024-02-06,921.8455076693484,375.5885682822544,690.0202562950177,1987.45433224662,11953.887932838315,127,44.76307539773131,2761.8190510219747,28.038213382908307,0.1662600773416086,127,94.12510183337255,2024-02,1,6,2,1,0,0,0,0.010624158492495194,0.35246516061205757,0.23103939626496164,21.74660670096043,15.649246710603308,44.39941435184206,0.1662600773416086,0.46383229677901255,0.1889797225467258,0.347187980674262,0.003744645729425274,2108.575087770302,10577.244989902683,106.28571428571429,0.20692910831742609,2004.9344413287647,10988.300652671925,111.63333333333334,0.18938329655946365,84.0,2030.3173228376663,0.1796030748411585,119.0,2051.52841323573,0.1548355665926576
2024-02-07,839.0688456025536,231.3825525369064,572.0436856334579,1642.495083772918,8459.960475998467,97,72.6061622765219,2692.643537178007,39.00064894983035,0.1941492620955852,97,87.2160873814275,2024-02,2,7,2,1,0,0,0,0.011465774606772238,0.7485171368713598,0.31828086488314405,27.75921172348461,16.932939007968226,22.621979075514904,0.1941492620955852,0.51085014128332,0.14087259975561425,0.34827725896106576,0.008582328780673497,2031.6330479987903,10433.048036235448,105.28571428571429,0.2017601829218287,1989.5938314240516,10898.115148997585,110.6,0.18957754080427142,127.0,1987.45433224662,0.1662600773416086,104.0,2181.0893621735013,0.230331739864767
2024-02-08,1073.6932106048628,210.140297366183,522.7589984325991,1806.5925064036448,13428.693316865074,149,55.60740283482235,2478.110664394532,27.097989110787204,0.1345322633986099,149,90.12545850245016,2024-02,3,8,2,1,0,0,0,0.011095643968044988,0.37320404587129097,0.18453848084253116,16.631615197278737,12.124781922172113,32.4883453336239,0.1345322633986099,0.5943195307182176,0.11631859238944037,0.28936187689234205,0.004140939220421774,1998.8571492350798,10310.521363489746,114.57142857142857,0.20061978849561415,1985.4507898278914,11026.66380087376,112.63333333333334,0.18733804444155375,97.0,1642.495083772918,0.1941492620955852,84.0,2036.023797749618,0.1425150243821117
2024-02-09,976.0609974958404,585.05936587117,538.6639165731948,2099.7842799402056,11173.021843236194,116,59.95229730685556,3019.448493503396,30.458019586753256,0.1879334265520433,116,96.31915382100168,2024-02,4,9,2,1,0,0,0,0.01038215100870163,0.5168301491970307,0.27024457088404225,26.029728392270655,18.101588620174187,35.02425051692047,0.1879334265520433,0.4648387012039328,0.27862831980427555,0.2565329789917915,0.005365808654813366,2031.6432601713852,10558.670557755768,118.28571428571429,0.19915206377259115,1994.4617121609394,11026.861975217336,113.2,0.1881416279630651,149.0,1806.5925064036448,0.1345322633986099,90.0,1870.2815033860684,0.1982074996132045
2024-02-10,848.8152939379115,534.3920482048823,538.4137516873317,1921.6210938301256,11670.73188529306,139,82.8993126961353,3650.5722164657936,47.36109903092143,0.1646530065737922,139,83.96209989419468,2024-02,5,10,2,1,1,0,0,0.011910135659543481,0.5963979330657215,0.3127971966407765,26.263109470976932,13.824612185828242,23.18018125040149,0.1646530065737922,0.4417183474220065,0.27809439119953966,0.2801872613784538,0.0071031802898840765,1977.1967626237638,10892.37310641968,118.42857142857143,0.18743339161015873,1992.9795142613143,11116.353066638487,113.16666666666667,0.1863369121038458,116.0,2099.7842799402056,0.1879334265520433,138.0,2302.746576663475,0.2466837117108189
